rowid,kepid,kepoi_name,fold,actual,lightgbm_balanced_candidate,lightgbm_balanced_confirmed,lightgbm_balanced_false_positive,catboost_balanced_candidate,catboost_balanced_confirmed,catboost_balanced_false_positive,blended_candidate,blended_confirmed,blended_false_positive,predicted,correct
2342,4832175,K02846.01,5,FALSE POSITIVE,0.00873615908811132,0.000478420168492627,0.990785420743396,0.18784512379239607,0.08551178784605218,0.7266430883615518,0.07386669170785125,0.03139964477851429,0.8947336635136345,FALSE POSITIVE,True
2343,7749773,K02848.01,1,CONFIRMED,0.01072339372167153,0.988472408999819,0.0008041972785095314,0.10932572166957363,0.8750000040525744,0.015674274277851983,0.046578785702726846,0.94720971629173,0.00621149800554315,CONFIRMED,True
2344,9451706,K00271.03,4,CONFIRMED,0.0025396317962933365,0.9911509122786654,0.0063094559250412305,0.08022912496695216,0.8905016808674113,0.029269194165636492,0.030790356585623818,0.9545511917654822,0.014658451648894054,CONFIRMED,True
2345,10064256,K02849.01,5,CONFIRMED,0.5710850197559942,0.3733211188400369,0.05559386140396889,0.4457512081589905,0.4648375820042446,0.08941120983676504,0.5255090882661747,0.4065998327179306,0.06789107901589476,CANDIDATE,False
2346,6842807,K02921.01,3,CANDIDATE,0.9763396869904234,0.014157806726776637,0.009502506282800059,0.9108791192489873,0.036841925959137135,0.05227895479187554,0.9525358441753556,0.02240657735672591,0.025057578467918416,CANDIDATE,True
2347,4381282,K02922.01,2,FALSE POSITIVE,0.0005379494555141567,5.7387192815857584e-05,0.99940466335167,0.014071890713888082,0.001617654095779624,0.9843104551903323,0.005459382640377402,0.0006247569757117726,0.9939158603839108,FALSE POSITIVE,True
2348,9815053,K02923.01,5,CANDIDATE,0.6484650838005633,0.3107699791053425,0.04076493709409422,0.4799218744188817,0.491161314221653,0.028916811359465423,0.5871766440254064,0.37636682823854634,0.036456527736047385,CANDIDATE,True
2349,7609553,K02924.01,1,CONFIRMED,0.001843986598219985,0.9980029390837639,0.00015307431801618753,0.08968971515398444,0.89286351308327,0.01744677176274557,0.03378788789122525,0.9597704205381298,0.006441691570645055,CONFIRMED,True
2350,10122538,K02926.01,2,CONFIRMED,0.00015462992027046624,0.9998004806221475,4.4889457581974485e-05,0.008866888454358644,0.9900477807761355,0.0010853307695057354,0.0033227239326661675,0.9962540443145068,0.00042323175282697853,CONFIRMED,True
2351,10122538,K02926.02,2,CONFIRMED,0.000313841322623472,0.9996503422331691,3.581644420752265e-05,0.01681968367265504,0.9813464757447732,0.0018338405825716784,0.006315965813544044,0.9929943907828434,0.0006896434036126703,CONFIRMED,True
2352,9697131,K02706.01,1,CANDIDATE,0.11538637967335223,0.8139090419967051,0.07070457832994279,0.43334379564177383,0.3531756342106132,0.21348057014761296,0.2310072582073237,0.6463696209835808,0.12262312080909557,CONFIRMED,False
2353,5480640,K02707.01,3,CONFIRMED,0.008487949956148924,0.9913100285795942,0.00020202146425694366,0.027859132865560757,0.969557395176898,0.002583471957541313,0.015532016468662318,0.9833999800695228,0.0010680034618148963,CONFIRMED,True
2354,5480640,K02707.02,3,CONFIRMED,0.0452908139648265,0.9545443741148205,0.00016481192035296187,0.11980002452841926,0.8771111410619548,0.0030888344096260565,0.07238507235158752,0.9263868348228693,0.0012280928255431784,CONFIRMED,True
2355,5480640,K02707.03,3,CONFIRMED,0.003952541894875633,0.9959195382172614,0.00012791988786297126,0.02009361145409791,0.9783398492635857,0.001566539282316377,0.009822021734592826,0.9895269240522885,0.0006510542131187553,CONFIRMED,True
2356,5175986,K02708.01,2,CONFIRMED,0.10894751478228933,0.8159517294057615,0.07510075581194914,0.3391017281264057,0.5909153655542585,0.06998290631933574,0.1926399559983317,0.7341203243688513,0.07323971963281699,CONFIRMED,True
2357,9008737,K02768.01,5,CONFIRMED,0.9177672669746364,0.0010248931661283065,0.08120783985923531,0.8061727713067892,0.014831935921815517,0.17899529277139523,0.8771874503681465,0.006045635986378201,0.11676691364547526,CANDIDATE,False
2358,9008737,K02768.02,5,CONFIRMED,0.34511842617659794,0.025301941929828327,0.6295796318935737,0.6093064446533126,0.0988798429560488,0.29181371239063864,0.4411867965317669,0.05205754230299941,0.5067556611652337,FALSE POSITIVE,False
2359,9692128,K02769.01,5,FALSE POSITIVE,0.0794117520104007,0.26147837170316324,0.659109876286436,0.28686955546272597,0.3901865613279333,0.32294388320934075,0.15485095326579174,0.3082813497485342,0.5368676969856742,FALSE POSITIVE,True
2360,10917043,K02770.01,3,CANDIDATE,0.7924295802391441,0.1538578249303269,0.05371259483052891,0.5708979525840786,0.3062056099154359,0.1228964375004854,0.7118726247282112,0.20925701947036654,0.0788703558014222,CANDIDATE,True
2361,6521045,K00041.02,5,CONFIRMED,0.007822718213489814,0.9906484811803005,0.001528800606209754,0.06737289902848347,0.9002797036748729,0.032347397296643716,0.02947732941894205,0.9577871075419631,0.012735563039094832,CONFIRMED,True
2362,8167959,K00267.01,5,FALSE POSITIVE,0.14442374863619162,0.00016099343000898259,0.8554152579337994,0.11040276534576439,0.005872741617719836,0.8837244930365158,0.13205248198512717,0.002237992770994748,0.8657095252438781,FALSE POSITIVE,True
2363,4075015,K02850.01,3,FALSE POSITIVE,0.0008704652950330391,0.00015537587509160874,0.9989741588298754,0.010886111467202761,0.0030219833177544133,0.9860919052150429,0.004512518448549301,0.0011977785815144469,0.9942897029699362,FALSE POSITIVE,True
2364,6697605,K02851.01,5,CONFIRMED,0.3760005781834172,0.0612429334999686,0.5627564883166142,0.326434362444447,0.28580735044399563,0.3877582871115574,0.3579764997328826,0.14290272147961483,0.49912077878750266,FALSE POSITIVE,False
2365,6697605,K02851.02,5,CANDIDATE,0.14049175998443597,0.008312893023898857,0.8511953469916651,0.2841400389710009,0.07331151610819146,0.6425484449208076,0.19272749779773232,0.03194875596364163,0.7753237462386261,FALSE POSITIVE,False
2366,6294819,K02852.01,5,CONFIRMED,0.06817607522256268,0.612566901788256,0.3192570229891813,0.21957518024638265,0.44882102462542894,0.33160379512818844,0.1232302952312245,0.5530229464563189,0.32374675831245664,CONFIRMED,True
2367,12602314,K02853.01,3,CANDIDATE,0.015615990220872103,0.9832602268043367,0.0011237829747911623,0.1439608525840367,0.8336180288970467,0.02242111851891664,0.062286849262022874,0.9288448821107766,0.008868268627200429,CONFIRMED,False
2368,5787131,K02927.01,3,CANDIDATE,0.0038682160380247702,0.9958415512301877,0.0002902327317874482,0.19906726206881298,0.7723541552932194,0.0285785826379677,0.07484968732194777,0.9145734072531083,0.010576905424943906,CONFIRMED,False
2369,3230753,K02928.01,3,FALSE POSITIVE,0.002182583198286113,0.0002578798976808216,0.9975595369040331,0.06984154838248498,0.01891835548958811,0.911240096127927,0.026785843265267516,0.007043507385647109,0.9661706493490854,FALSE POSITIVE,True
2370,8358012,K02929.01,4,FALSE POSITIVE,0.0007863990311927492,0.01528233641030584,0.9839312645585014,0.10115100442722945,0.15710149154821548,0.741747504024555,0.037282619175206096,0.06685293827863661,0.8958644425461573,FALSE POSITIVE,True
2371,4664046,K02930.01,4,FALSE POSITIVE,0.0002726377538215592,2.53987502346844e-05,0.9997019634959438,0.038701035486357026,0.016603093415651582,0.9446958710979914,0.014246600565652643,0.006053651355840831,0.9796997480785066,FALSE POSITIVE,True
2372,11401755,K00277.01,1,CONFIRMED,0.0004057797232392686,0.9994662857575822,0.00012793451917854733,0.012106576451937,0.9846867379409353,0.0032066856071276376,0.004660614897311171,0.994091904733347,0.001247480369341853,CONFIRMED,True
2373,4180401,K02709.01,3,FALSE POSITIVE,0.003937337668417006,0.0005427509187732605,0.9955199114128097,0.05936749888497955,0.00567215416793741,0.9349603469470831,0.02409375992898521,0.002407988463923861,0.9734982516070909,FALSE POSITIVE,True
2374,6350476,K02710.01,5,FALSE POSITIVE,0.00044195444050599387,0.0002147274557630758,0.9993433181037309,0.013399451121165494,0.003205464439789904,0.9833950844390446,0.005153771415291267,0.0013022681772273772,0.9935439604074814,FALSE POSITIVE,True
2375,8292840,K00260.03,2,CONFIRMED,0.002976661998839125,0.9960826572117732,0.000940680789387578,0.13961182114194615,0.8296038949282235,0.030784283929830302,0.052662174414514415,0.9355449254723007,0.011792900113184936,CONFIRMED,True
2376,5272233,K02711.01,5,CONFIRMED,0.00815170529922713,0.9914409149773363,0.0004073797234366086,0.03253623883308267,0.9623625006211873,0.005101260545730121,0.01701880840244733,0.9808669461205548,0.0021142454769978863,CONFIRMED,True
2377,5272233,K02711.02,5,CONFIRMED,0.0010673181460565053,0.9988902918837234,4.2389970220083876e-05,0.03926428876677853,0.957061855882643,0.0036738553505784944,0.01495712564450088,0.9836799515196941,0.0013629228358049608,CONFIRMED,True
2378,11456382,K02771.01,1,FALSE POSITIVE,0.00036268010860097033,9.851656577155853e-05,0.9995388033256275,0.019696451896076418,0.009541188223777248,0.9707623598801464,0.0073931425767738606,0.0035322153505009,0.9890746420727252,FALSE POSITIVE,True
2379,3130548,K02773.01,1,FALSE POSITIVE,0.05294889375959819,0.07685870437352035,0.8701924018668814,0.27599910783848225,0.2903384076777789,0.4336624844837389,0.13405806251555605,0.15448768739325075,0.7114542500911932,FALSE POSITIVE,True
2380,9593757,K02774.01,4,FALSE POSITIVE,0.0007701869608874029,0.0013468755924123266,0.9978829374467003,0.04832828797839959,0.029977527494696773,0.9216941845269037,0.018064041876346377,0.011758021738697581,0.9701779363849561,FALSE POSITIVE,True
2381,6346809,K02775.01,4,CANDIDATE,0.6940167827747481,0.05374624669857141,0.2522369705266805,0.6074730472319948,0.10679954892489514,0.28572740384311013,0.6625463334864742,0.07303835659905278,0.2644153099144731,CANDIDATE,True
2382,4275117,K02776.01,5,FALSE POSITIVE,0.00046464208325737834,0.00013296382038054284,0.9994023940963621,0.023331482668124227,0.004966719718623036,0.9717017976132527,0.008779856841390779,0.0018906932379232674,0.9893294499206859,FALSE POSITIVE,True
2383,6545051,K02777.01,4,FALSE POSITIVE,7.061964560152173e-05,1.6284695112323497e-05,0.9999130956592861,0.004730668724010564,0.0007349831382402156,0.9945343481377492,0.0017651829468411735,0.0002776295835224661,0.9979571874696364,FALSE POSITIVE,True
2384,5513866,K02854.01,1,FALSE POSITIVE,0.0017373374955095813,0.0004753798003951842,0.9977872827040952,0.025283711797629796,0.00580139772366645,0.9689148904787038,0.010299655423553298,0.002412113590675645,0.987288230985771,FALSE POSITIVE,True
2385,4547603,K02855.01,4,CANDIDATE,0.1976438189964254,0.7864775236227289,0.015878657380845606,0.2304326487860773,0.7365975597138402,0.03296979150008253,0.2095670298290261,0.7683393549285876,0.022093615242386306,CONFIRMED,False
2386,5688910,K02856.01,4,CONFIRMED,0.0011238548524747543,0.998776209237182,9.993591034326297e-05,0.08472642664323217,0.9072175231653141,0.008056050191453697,0.03152479004911382,0.9654821415746846,0.002993068376201603,CONFIRMED,True
2387,6345732,K02857.01,4,CONFIRMED,0.002777183944524358,0.9971711806605222,5.163539495350192e-05,0.036841925039841926,0.9598723877486434,0.003285687211514748,0.01516436252463984,0.9836079832380208,0.00122765423733941,CONFIRMED,True
2388,5716763,K00272.01,2,CANDIDATE,0.20750562985983279,0.08453098739864862,0.7079633827415186,0.3705573179051266,0.45283351012417716,0.1766091719706962,0.26679715278539423,0.21845917748065902,0.5147436697339468,FALSE POSITIVE,False
2389,6345732,K02857.02,4,CONFIRMED,0.006750722751503224,0.9931883235164086,6.095373208819159e-05,0.1379098576477766,0.8547380366550528,0.007352105697170498,0.05444495362287536,0.9428427646577338,0.002712281719390848,CONFIRMED,True
2390,8611257,K02931.01,5,CONFIRMED,0.05368027097540374,0.9398472423014724,0.006472486723123824,0.21013459313598337,0.7623783251257733,0.027487081738243335,0.11057275176106908,0.8753130906012182,0.014114157637712737,CONFIRMED,True
2391,3861611,K02932.01,1,FALSE POSITIVE,0.03575000261027051,0.0008505565747661488,0.9633994408149634,0.2307245859937375,0.1867295423672605,0.582545871639002,0.10664985111334943,0.0684429150447641,0.8249072338418866,FALSE POSITIVE,True
2392,12416987,K02933.01,2,CANDIDATE,0.6781227826773406,0.01808459845375336,0.3037926188689061,0.5627956042650837,0.05359915767260451,0.3836052380623118,0.6361856268910654,0.030998983624244688,0.33281538948468997,CANDIDATE,True
2393,8259713,K02935.01,5,CANDIDATE,0.5260489484932495,0.4517209022412709,0.02223014926547967,0.3616536089135731,0.604335477971085,0.0340109131153418,0.46626882500973077,0.507217111597567,0.026514063392702267,CONFIRMED,False
2394,10880507,K02936.01,3,CONFIRMED,0.05153023536278042,0.9483658811300683,0.00010388350715137574,0.15620452937190285,0.8343222414021717,0.009473229225925472,0.08959361500246131,0.9068954666835604,0.0035109183139783204,CONFIRMED,True
2395,11098013,K02712.01,1,CANDIDATE,0.29497578942031505,0.1730319410265646,0.5319922695531203,0.4068235646012034,0.4003415601788963,0.19283487521990034,0.3356477076679108,0.25568998435468526,0.408662307977404,FALSE POSITIVE,False
2396,5443604,K02713.01,2,FALSE POSITIVE,0.00017241995956664128,0.00016758624579134678,0.999659993794642,0.01840371235700406,0.011355500572915319,0.9702407870700807,0.006801980831362066,0.004235918728381882,0.988962100440256,FALSE POSITIVE,True
2397,12206313,K02714.01,2,CONFIRMED,0.003562928853914437,0.9961649869230471,0.00027208422303851216,0.016035643457147575,0.9814554300243739,0.0025089265184786544,0.008098461436908306,0.9908160571417113,0.001085481421380382,CONFIRMED,True
2398,12206313,K02714.02,2,CONFIRMED,0.0013607489520822897,0.9985660242485833,7.322679933437103e-05,0.013465787599394258,0.9850836734902015,0.0014505389104043276,0.005762581187468461,0.9936633512455354,0.0005740675669961736,CONFIRMED,True
2399,9837661,K02715.01,2,CONFIRMED,0.0009156736644046007,0.9988714521657281,0.00021287416986726817,0.0312651467882093,0.9620034928313574,0.006731360380433341,0.01195184570942449,0.9854649214986841,0.0025832327918912947,CONFIRMED,True
2400,7769819,K02778.01,3,CONFIRMED,0.010222888840659604,0.9871090033382768,0.002668107821063629,0.11680506785711466,0.8566499743241276,0.02654495781875773,0.04898004484664326,0.9396693564240407,0.011350598729316031,CONFIRMED,True
2401,11874577,K02779.01,5,CONFIRMED,0.04160882926655711,0.9562684434391135,0.002122727294329439,0.06245679449254161,0.9256801167331796,0.01186308877427879,0.04918990753055147,0.9451454155460466,0.00566467692340193,CONFIRMED,True
2402,12164564,K02780.01,5,CONFIRMED,0.0006338113212884039,0.9991760221794755,0.00019016649923608793,0.053688517248876855,0.9379301536621742,0.008381329088948898,0.019926431658593296,0.9769047972640932,0.0031687710773134737,CONFIRMED,True
2403,8190354,K02781.01,2,FALSE POSITIVE,0.00010567309056418288,3.477655234811207e-05,0.9998595503570877,0.013259558941457982,0.0032684020537506234,0.9834720390047914,0.00488890430907102,0.0012106403710399347,0.993900455319889,FALSE POSITIVE,True
2404,3425851,K00268.01,1,CANDIDATE,0.013672247748787218,0.9855738995787386,0.0007538526724741499,0.11282330836503926,0.8687142886904446,0.018462402944516,0.04972717888196979,0.9430794956193591,0.007193325498671188,CONFIRMED,False
2405,10397751,K02859.01,1,CONFIRMED,0.013747569770269339,0.9847348085155592,0.0015176217141714752,0.14024188799185922,0.8456359457691451,0.014122166238995627,0.0597455036690293,0.9341534038804995,0.006101092450471168,CONFIRMED,True
2406,10397751,K02859.02,1,CONFIRMED,0.08235904016432329,0.9025143357269174,0.01512662410875926,0.30590131977743745,0.638812375143236,0.0552863050793266,0.16364714184181936,0.8066227136964879,0.029730144461692844,CONFIRMED,True
2407,10397751,K02859.03,1,CANDIDATE,0.8422750078153781,0.039650492110345825,0.118074500074276,0.829329001751589,0.11717204596315006,0.05349895228526081,0.8375673692467277,0.06784014805682012,0.09459248269645232,CANDIDATE,True
2408,7815931,K02861.01,1,FALSE POSITIVE,0.00046693961958404,0.00024164745003757546,0.9992914129303784,0.07020055164790523,0.020476121997417936,0.9093233263546768,0.02582461672079175,0.007599638194539526,0.9665757450846687,FALSE POSITIVE,True
2409,6679295,K02862.01,4,CANDIDATE,0.6640067924897467,0.21808637836750602,0.11790682914274732,0.6232399340569651,0.2748804170870084,0.1018796488560266,0.6491824803323716,0.23873875608368872,0.1120787635839398,CANDIDATE,True
2410,9642292,K02946.01,5,CONFIRMED,0.0028256550866601346,0.9969857183454617,0.0001886265678782275,0.045039842294151665,0.9496074922575127,0.005352665448335591,0.018176268616657054,0.9797572724952983,0.0020664588880445417,CONFIRMED,True
2411,6356692,K02948.01,1,CONFIRMED,0.014492040411987454,0.9845012157707277,0.0010067438172847742,0.08877089063550643,0.9023153422064681,0.008913767158025356,0.041502531402357996,0.9546154435655424,0.0038820250320995317,CONFIRMED,True
2412,6026737,K02949.01,1,CANDIDATE,0.8501575957811577,0.14678418229584822,0.003058221922994143,0.7330423074524123,0.2505639870301502,0.016393705517437573,0.8075702182070684,0.1845222931083217,0.007907488684609937,CANDIDATE,True
2413,4991208,K02951.01,4,CONFIRMED,0.24138514140135756,0.7570844492977152,0.001530409300927284,0.45311315549018616,0.5283541351995008,0.01853270931031308,0.31837714652456794,0.6739097896256372,0.007713063849794846,CONFIRMED,True
2414,8243283,K02952.01,5,FALSE POSITIVE,0.0028138081627874767,0.00019890793080610747,0.9969872839064065,0.023801983491641684,0.006217538950779805,0.9699804775575785,0.01044587191873446,0.002387501028978361,0.9871666270522872,FALSE POSITIVE,True
2415,9837661,K02715.02,2,CONFIRMED,0.0004349615967468544,0.9995085112361284,5.6527167124751405e-05,0.026005780591333894,0.9710809128953422,0.002913306513324036,0.009733441231142144,0.9891712027485697,0.001095356020288128,CONFIRMED,True
2416,9837661,K02715.03,2,CONFIRMED,0.001236334883639984,0.9987351330838006,2.853203255951195e-05,0.02319885556927323,0.9749738256765121,0.0018273187542145707,0.009222706042052074,0.9900946576629683,0.0006826362949795333,CONFIRMED,True
